[run number],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
[reporter],total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5
[final],56505,72699,6951,101677,72699,6951,3124,2527,2365,375,243,3624,3178,2931,1806,1212,3652,3544,3546,2848,2455,3744,3608,3608,3240,3071,3650,3640,3651,3551,3506,2109,2791,2793,4585,4661,1579,2018,2208,3260,3774,1492,1680,1814,2416,2496,1478,1565,1647,2071,2143,1403,1533,1509,1727,1753,3800,4303,4637,6590,6582,3448,3803,3970,5169,5762,3338,3347,3556,4242,4509,3252,3499,3455,3691,4028,3273,3161,3219,3529,3514,55753,73520,6775,100726,73520,6775,3063,2554,2382,327,233,3628,3246,2984,1870,1274,3781,3505,3423,2808,2478,3796,3730,3609,3230,3107,3864,3677,3864,3563,3524,2079,2547,2760,4632,4590,1615,1914,2148,3277,3758,1520,1621,1821,2366,2498,1462,1571,1679,1962,2103,1397,1431,1502,1741,1759,3804,4427,4525,6589,6775,3512,3586,3928,5061,5704,3246,3469,3673,4134,4492,3107,3252,3356,3686,3709,3245,3480,3137,3432,3397,55718,73442,6880,100801,73442,6880,3141,2613,2362,357,211,3645,3204,3041,1893,1268,3804,3534,3452,2802,2547,3830,3682,3629,3175,3020,3819,3678,3745,3541,3449,2062,2588,2699,4531,4693,1671,1929,2153,3159,3758,1563,1592,1863,2360,2587,1441,1552,1598,1930,2149,1381,1457,1550,1697,1755,3932,4361,4583,6622,6774,3185,3760,3928,5116,5763,3212,3426,3538,4079,4417,3120,3212,3414,3766,3984,3216,3135,3124,3565,3569,55836,73364,7076,101197,73364,7076,3069,2552,2348,378,239,3573,3229,2850,1870,1321,3669,3579,3320,2898,2517,3849,3647,3618,3233,3087,3856,3778,3763,3576,3545,2042,2641,2751,4617,4708,1656,2049,2227,3195,3670,1514,1662,1812,2228,2541,1535,1529,1620,1961,2035,1408,1514,1453,1709,1759,3954,4472,4556,6563,6716,3454,3686,4240,5192,5780,3392,3395,3474,4144,4375,2943,3323,3421,3717,4090,3247,3093,3305,3358,3307,55737,73676,6915,100416,73676,6915,3077,2550,2323,330,257,3644,3282,3010,1753,1259,3762,3510,3381,3041,2578,3810,3643,3656,3260,3067,3835,3723,3822,3530,3573,2124,2704,2683,4587,4688,1579,2008,2140,3143,3655,1528,1690,1774,2290,2604,1426,1501,1643,2054,2128,1371,1462,1609,1688,1658,3845,4378,4705,6576,6655,3530,3746,3899,5266,5665,3239,3511,3541,3957,4627,3230,3376,3180,3631,3899,2966,3083,3027,3492,3392,56234,72916,7004,101060,72916,7004,3108,2449,2303,333,256,3590,3198,2909,1833,1258,3668,3531,3397,2843,2511,3772,3660,3596,3205,3088,3865,3807,3650,3574,3512,2096,2655,2946,4568,4661,1680,1982,2221,3262,3790,1425,1712,1800,2213,2613,1400,1569,1617,2073,2079,1461,1443,1468,1782,1718,3842,4321,4655,6579,6557,3388,3716,4066,5130,5700,3321,3494,3671,4172,4342,3309,3446,3367,3715,3878,3131,3168,3356,3269,3467,56004,72861,6982,101071,72861,6982,3034,2520,2287,350,238,3562,3235,2967,1827,1295,3701,3539,3380,2856,2536,3907,3621,3495,3189,2973,3834,3814,3778,3476,3447,2152,2650,2794,4653,4617,1709,1963,2187,3206,3812,1478,1586,1797,2276,2589,1441,1593,1646,1967,2071,1437,1455,1445,1760,1720,3976,4454,4549,6591,6808,3256,3801,3761,5071,5596,3431,3503,3556,4128,4359,3053,3372,3459,3622,4029,3075,3150,3392,3490,3589,55970,73321,6932,100762,73321,6932,3051,2512,2333,378,255,3552,3242,2979,1856,1264,3873,3501,3475,2862,2574,3868,3649,3563,3217,3015,3791,3793,3834,3517,3367,2123,2583,2796,4636,4608,1609,2024,2136,3208,3813,1487,1676,1826,2272,2569,1439,1565,1651,1947,2244,1436,1432,1484,1667,1739,3808,4431,4756,6653,6644,3311,3610,3939,5179,5737,3168,3546,3479,4093,4387,3328,3208,3238,3759,3904,3115,3144,3182,3609,3534,56012,73039,7026,100890,73039,7026,3072,2566,2288,342,212,3522,3300,2989,1916,1285,3788,3453,3359,2880,2503,3664,3669,3553,3233,3026,3869,3852,3750,3517,3431,2073,2585,2824,4578,4822,1604,1958,2220,3252,3742,1509,1709,1794,2261,2610,1447,1569,1629,1876,2088,1392,1429,1555,1714,1772,3819,4269,4626,6654,6683,3427,3604,3999,4973,5751,3173,3597,3546,4049,4466,3265,3445,3339,3884,3910,2970,3288,3259,3527,3367,56481,72773,6920,101864,72773,6920,3054,2507,2369,322,232,3510,3220,2981,1825,1219,3665,3568,3386,2846,2498,3867,3667,3559,3237,3108,3806,3731,3699,3460,3437,2130,2626,2912,4661,4596,1699,1998,2215,3126,3804,1485,1689,1836,2348,2704,1431,1643,1633,1971,2084,1428,1466,1521,1752,1723,3878,4492,4652,6699,6865,3398,3830,4033,5138,5737,3432,3326,3564,4215,4546,2990,3299,3406,3668,3924,3239,3307,3214,3572,3440
