[run number],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
[reporter],total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5
[final],55994,73492,6905,100624,73492,6905,2938,2507,2419,328,221,3550,3227,3003,1855,1283,3730,3559,3502,2920,2541,3733,3799,3680,3301,3129,3827,3693,3748,3498,3501,2070,2674,2860,4610,4709,1642,1967,2122,3294,3804,1550,1641,1804,2376,2481,1409,1616,1654,1840,2122,1359,1487,1486,1700,1717,4114,4343,4621,6494,6851,3240,3744,3869,4996,5625,3218,3461,3573,4137,4336,3400,3176,3333,3584,3778,3207,3115,3336,3561,3512,55318,73984,6790,100449,73984,6790,3093,2602,2403,344,237,3682,3288,3155,1873,1262,3848,3455,3439,2894,2577,3846,3834,3557,3280,3087,3855,3756,3711,3472,3434,2045,2607,2713,4576,4770,1664,1950,2133,3127,3689,1437,1679,1740,2346,2590,1429,1517,1581,1918,2100,1398,1408,1492,1740,1669,3910,4413,4616,6555,6646,3188,3798,3848,5094,5655,3211,3364,3531,4112,4535,3109,3208,3479,3706,3798,3177,3080,3438,3569,3409,55226,74058,6845,100242,74058,6845,3100,2587,2345,364,242,3637,3329,2993,1873,1258,3745,3581,3461,2851,2628,3766,3721,3565,3278,3131,3861,3804,3732,3595,3611,2020,2587,2697,4694,4599,1621,1933,2077,3267,3709,1543,1624,1830,2184,2502,1345,1509,1584,1932,2072,1421,1461,1520,1740,1755,3864,4445,4683,6566,6751,3413,3573,3949,5061,5628,3308,3310,3449,4167,4438,3126,3265,3313,3736,3895,3143,3159,3136,3371,3493,55707,73728,6876,99902,73728,6876,3160,2552,2341,351,220,3516,3170,2954,1856,1262,3798,3503,3476,2936,2603,3858,3699,3682,3313,3114,3795,3743,3793,3516,3517,2074,2537,2788,4614,4618,1739,1954,2149,3110,3784,1472,1623,1709,2366,2498,1386,1554,1649,1913,2167,1391,1513,1585,1733,1781,3904,4261,4476,6757,6507,3328,3771,3959,4969,5685,3081,3430,3664,4007,4368,3145,3228,3325,3866,3782,3155,3347,2964,3300,3623,55456,73997,6795,100401,73997,6795,3127,2504,2328,316,200,3649,3337,2952,1827,1272,3744,3654,3443,2890,2593,3874,3622,3695,3180,3136,3918,3802,3751,3623,3560,2072,2577,2775,4581,4635,1590,1912,2246,3235,3872,1468,1563,1788,2206,2606,1419,1589,1632,1911,2062,1393,1414,1487,1733,1690,3983,4507,4537,6666,6772,3282,3721,3900,5211,5818,3266,3432,3468,3968,4339,3148,3189,3279,3760,3855,3054,3096,3282,3363,3505,55367,73897,6937,100382,73897,6937,3126,2474,2382,354,239,3569,3338,3038,1877,1302,3844,3592,3375,2877,2588,3923,3686,3653,3269,3022,3806,3808,3732,3454,3569,2146,2413,2763,4600,4624,1622,1899,2203,3210,3683,1429,1689,1781,2204,2608,1408,1586,1618,1962,2111,1499,1512,1501,1592,1704,3771,4477,4613,6706,6715,3300,3755,3978,5039,5665,3139,3369,3577,4067,4382,3168,3377,3285,3731,3979,3080,3178,3109,3558,3364,55079,74205,6922,100032,74205,6922,3186,2501,2435,358,241,3613,3376,3020,1895,1244,3798,3631,3437,2900,2477,3792,3697,3769,3249,3110,3833,3799,3818,3452,3574,2056,2645,2670,4551,4753,1659,1879,2156,3051,3691,1504,1574,1739,2267,2517,1449,1526,1612,1979,2144,1375,1404,1526,1658,1694,3785,4464,4590,6536,6829,3318,3562,3885,5007,5548,3026,3427,3639,4098,4486,3136,3332,3427,3709,3914,3303,3178,3079,3357,3397,55562,73675,6783,100963,73675,6783,3146,2417,2322,322,250,3566,3325,3070,1804,1260,3716,3617,3418,2956,2557,3744,3736,3661,3173,3063,3938,3775,3775,3534,3530,2092,2580,2828,4480,4754,1670,1927,2256,3195,3713,1577,1671,1775,2269,2589,1418,1522,1650,1912,2111,1320,1439,1480,1639,1695,3789,4444,4540,6732,6686,3349,3580,3891,5164,5746,3146,3364,3576,4142,4437,3262,3337,3450,3902,3801,3109,3261,3303,3616,3336,55009,73988,6867,100532,73988,6867,3085,2535,2436,350,238,3598,3326,3025,1871,1257,3790,3522,3487,2914,2517,3739,3703,3641,3263,3111,3896,3840,3756,3625,3463,2056,2461,2869,4610,4680,1617,1909,2091,3150,3571,1501,1658,1694,2320,2570,1390,1533,1568,1878,2088,1392,1468,1461,1772,1702,3830,4354,4591,6609,6688,3474,3704,3985,5111,5786,3197,3345,3587,4058,4485,3155,3306,3376,3698,4016,3022,3108,3272,3391,3384,54898,74275,6910,99913,74275,6910,3173,2607,2352,362,221,3648,3282,3115,1903,1259,3726,3544,3436,2916,2651,3880,3734,3577,3286,3145,3862,3783,3805,3542,3466,2016,2548,2674,4450,4589,1623,1891,2112,3189,3738,1472,1703,1662,2235,2588,1405,1514,1674,1923,2027,1482,1459,1512,1707,1705,3873,4260,4635,6693,6788,3194,3709,3801,5118,5715,3312,3372,3615,4077,4373,3077,3200,3251,3617,3924,3020,3216,3160,3387,3526
