[run number],1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10
[reporter],total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5,total-failed-buy,total-successfully-buy,competition-lost-d,total-failed-sell,total-successfully-sell,competition-lost-s,total-suc-buy-5-1,total-suc-buy-5-2,total-suc-buy-5-3,total-suc-buy-5-4,total-suc-buy-5-5,total-suc-buy-20-1,total-suc-buy-20-2,total-suc-buy-20-3,total-suc-buy-20-4,total-suc-buy-20-5,total-suc-buy-50-1,total-suc-buy-50-2,total-suc-buy-50-3,total-suc-buy-50-4,total-suc-buy-50-5,total-suc-buy-100-1,total-suc-buy-100-2,total-suc-buy-100-3,total-suc-buy-100-4,total-suc-buy-100-5,total-suc-buy-500-1,total-suc-buy-500-2,total-suc-buy-500-3,total-suc-buy-500-4,total-suc-buy-500-5,total-fail-buy-5-1,total-fail-buy-5-2,total-fail-buy-5-3,total-fail-buy-5-4,total-fail-buy-5-5,total-fail-buy-20-1,total-fail-buy-20-2,total-fail-buy-20-3,total-fail-buy-20-4,total-fail-buy-20-5,total-fail-buy-50-1,total-fail-buy-50-2,total-fail-buy-50-3,total-fail-buy-50-4,total-fail-buy-50-5,total-fail-buy-100-1,total-fail-buy-100-2,total-fail-buy-100-3,total-fail-buy-100-4,total-fail-buy-100-5,total-fail-buy-500-1,total-fail-buy-500-2,total-fail-buy-500-3,total-fail-buy-500-4,total-fail-buy-500-5,total-fail-sell-5-1,total-fail-sell-5-2,total-fail-sell-5-3,total-fail-sell-5-4,total-fail-sell-5-5,total-fail-sell-20-1,total-fail-sell-20-2,total-fail-sell-20-3,total-fail-sell-20-4,total-fail-sell-20-5,total-fail-sell-50-1,total-fail-sell-50-2,total-fail-sell-50-3,total-fail-sell-50-4,total-fail-sell-50-5,total-fail-sell-100-1,total-fail-sell-100-2,total-fail-sell-100-3,total-fail-sell-100-4,total-fail-sell-100-5,total-fail-sell-500-1,total-fail-sell-500-2,total-fail-sell-500-3,total-fail-sell-500-4,total-fail-sell-500-5
[final],55210,74180,6854,100366,74180,6854,3049,2535,2383,312,206,3677,3300,3125,1868,1284,3840,3705,3427,2888,2588,3873,3760,3630,3288,3063,3908,3690,3739,3631,3411,2069,2545,2818,4647,4695,1558,1889,2048,3156,3755,1576,1618,1768,2318,2436,1467,1516,1611,1966,2077,1382,1428,1527,1640,1700,3742,4408,4533,6605,6915,3477,3735,4015,5010,5698,3059,3308,3578,3959,4534,3227,3349,3374,3736,3982,2986,3142,3121,3328,3545,56156,72886,7097,100497,72886,7097,3115,2530,2341,330,220,3520,3255,2920,1838,1292,3808,3513,3422,2820,2567,3753,3572,3513,3267,3073,3812,3683,3734,3491,3497,2149,2598,2684,4573,4699,1634,1962,2157,3231,3777,1515,1717,1790,2200,2543,1489,1620,1623,1989,2082,1476,1493,1624,1750,1781,3879,4214,4692,6660,6727,3315,3905,3860,5036,5720,3215,3449,3465,4084,4410,3091,3176,3501,3713,3977,3088,3251,3104,3382,3583,55402,73579,6951,100858,73579,6951,3166,2527,2237,350,234,3718,3305,3070,1833,1259,3745,3556,3468,2790,2528,3781,3747,3569,3253,3047,3917,3836,3723,3455,3465,2070,2589,2757,4492,4782,1625,2008,2179,3201,3681,1562,1695,1707,2312,2575,1426,1481,1616,1880,2083,1394,1421,1531,1721,1614,3759,4333,4707,6681,6707,3383,3722,3846,5026,5878,3057,3391,3489,4247,4455,3311,3348,3485,3772,3774,3087,3223,3171,3449,3557,55365,74127,6761,100209,74127,6761,3142,2497,2362,310,260,3606,3345,3111,1895,1252,3848,3599,3438,2825,2522,3822,3845,3659,3237,3088,3811,3769,3829,3598,3457,2010,2478,2758,4575,4628,1590,1897,2110,3223,3728,1419,1687,1821,2268,2615,1472,1604,1675,1939,2063,1408,1461,1467,1698,1771,3761,4453,4551,6705,6747,3406,3657,3829,5031,5671,3190,3429,3519,3995,4473,3043,3196,3321,3711,3948,3165,3348,3162,3349,3549,55293,73615,6976,100101,73615,6976,3132,2545,2344,311,224,3614,3228,2932,1915,1285,3796,3639,3491,2942,2581,3757,3591,3556,3275,3119,3834,3728,3720,3526,3530,2122,2592,2805,4513,4589,1620,1828,2094,3308,3791,1524,1661,1691,2255,2638,1421,1536,1522,1940,2033,1383,1455,1505,1759,1708,3850,4297,4588,6574,6620,3339,3803,3942,5072,5718,3268,3302,3594,4170,4361,3318,3304,3452,3723,3861,3143,3103,3151,3193,3355,55787,73333,6905,100524,73333,6905,3153,2546,2369,319,218,3620,3278,3089,1797,1205,3759,3613,3442,2831,2516,3743,3692,3551,3222,3080,3809,3704,3814,3511,3452,2101,2588,2789,4506,4619,1634,2029,2143,3249,3723,1447,1634,1779,2345,2620,1428,1581,1722,1984,2062,1393,1471,1561,1712,1667,3703,4323,4634,6724,6667,3437,3720,3768,5179,5746,3161,3484,3544,4189,4309,3284,3228,3364,3722,3922,3215,3210,3111,3436,3444,55594,73694,6844,101115,73694,6844,3105,2553,2374,343,251,3574,3307,2938,1897,1259,3711,3666,3456,2887,2542,3771,3688,3586,3184,3082,3925,3714,3799,3515,3567,2056,2604,2895,4501,4704,1574,1949,2178,3151,3753,1492,1667,1783,2288,2519,1533,1596,1567,1913,2041,1438,1452,1480,1724,1736,3812,4552,4491,6575,6610,3567,3737,3995,5038,5791,3313,3340,3812,3908,4505,3262,3218,3377,3918,3912,3026,3205,3288,3381,3482,55121,74405,6642,100232,74405,6642,3140,2595,2368,354,231,3600,3192,3049,1901,1245,3817,3597,3485,2903,2565,3930,3760,3609,3294,3157,3831,3869,3781,3516,3616,2097,2587,2686,4632,4633,1524,1900,2090,3273,3659,1449,1557,1832,2227,2497,1475,1561,1584,1945,2043,1339,1505,1544,1674,1808,3753,4377,4659,6487,6737,3658,3797,3857,5225,5619,3165,3290,3489,4130,4412,3031,3219,3385,3526,4002,3214,3105,3275,3415,3405,55326,74174,6828,100051,74174,6828,3130,2606,2387,340,217,3545,3284,3010,1862,1298,3761,3589,3519,2966,2542,3882,3722,3633,3331,3103,3906,3887,3628,3543,3483,2056,2627,2697,4689,4791,1597,1915,2168,3155,3754,1467,1592,1803,2297,2606,1453,1498,1618,1941,2034,1396,1315,1433,1664,1760,3829,4375,4618,6576,6662,3371,3677,3953,5342,5605,3179,3336,3468,4051,4464,3045,3263,3335,3628,3907,2994,3297,3369,3334,3373,55949,73136,6860,100672,73136,6860,3042,2558,2350,352,234,3717,3273,2986,1902,1251,3739,3623,3371,2794,2467,3710,3634,3572,3269,3008,3903,3753,3709,3448,3471,2176,2569,2765,4630,4602,1673,1961,2053,3342,3727,1609,1694,1801,2264,2572,1479,1593,1593,1941,2100,1470,1447,1429,1709,1750,3723,4383,4626,6468,6689,3289,3705,3982,5036,5726,3134,3394,3630,4145,4573,3137,3345,3465,3606,3939,3045,3242,3392,3415,3583
